period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2000-05,STN,USA-TN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020TN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Tennessee (MMcf),2499,MMCF
2000-05,SAK,USA-AK,EPG0,Natural Gas,VRS,Residential Consumption,N3010AK2,Alaska Natural Gas Residential Consumption (MMcf),864,MMCF
2000-05,SLA,USA-LA,EPG0,Natural Gas,VRS,Residential Consumption,N3010LA2,Louisiana Natural Gas Residential Consumption (MMcf),2062,MMCF
2000-05,SCA,CALIFORNIA,EPG0,Natural Gas,VRS,Residential Consumption,N3010CA2,California Natural Gas Residential Consumption (MMcf),31735,MMCF
2000-05,SME,USA-ME,EPG0,Natural Gas,VRS,Residential Consumption,N3010ME2,Maine Natural Gas Residential Consumption (MMcf),49,MMCF
2000-05,SOK,USA-OK,EPG0,Natural Gas,VRS,Residential Consumption,N3010OK2,Oklahoma Natural Gas Residential Consumption (MMcf),2785,MMCF
2000-05,SIN,USA-IN,EPG0,Natural Gas,VRS,Residential Consumption,N3010IN2,Indiana Natural Gas Residential Consumption (MMcf),6269,MMCF
2000-05,SMN,MINNESOTA,EPG0,Natural Gas,VRS,Residential Consumption,N3010MN2,Minnesota Natural Gas Residential Consumption (MMcf),4924,MMCF
2000-05,SAL,USA-AL,EPG0,Natural Gas,VRS,Residential Consumption,N3010AL2,Alabama Natural Gas Residential Consumption (MMcf),2320,MMCF
2000-05,SKS,USA-KS,EPG0,Natural Gas,VRS,Residential Consumption,N3010KS2,Kansas Natural Gas Residential Consumption (MMcf),2947,MMCF
2000-05,SVA,USA-VA,EPG0,Natural Gas,VRS,Residential Consumption,N3010VA2,Virginia Natural Gas Residential Consumption (MMcf),2870,MMCF
2000-05,SLA,USA-LA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020LA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Louisiana (MMcf),1731,MMCF
2000-05,SIL,USA-IL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Illinois (MMcf),8281,MMCF
2000-05,SNV,USA-NV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Nevada (MMcf),1802,MMCF
2000-05,SWY,USA-WY,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Wyoming (MMcf),545,MMCF
2000-05,SCO,COLORADO,EPG0,Natural Gas,VRS,Residential Consumption,N3010CO2,Colorado Natural Gas Residential Consumption (MMcf),6487,MMCF
2000-05,SHI,USA-HI,EPG0,Natural Gas,VRS,Residential Consumption,N3010HI2,Hawaii Natural Gas Residential Consumption (MMcf),47,MMCF
2000-05,SMT,USA-MT,EPG0,Natural Gas,VRS,Residential Consumption,N3010MT2,Montana Natural Gas Residential Consumption (MMcf),972,MMCF
2000-05,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),228439,MMCF
2000-05,SDE,USA-DE,EPG0,Natural Gas,VRS,Residential Consumption,N3010DE2,Delaware Natural Gas Residential Consumption (MMcf),655,MMCF
2000-05,SMI,USA-MI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Michigan (MMcf),10380,MMCF
2000-05,SAZ,USA-AZ,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AZ2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arizona (MMcf),2294,MMCF
2000-05,SCA,CALIFORNIA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in California (MMcf),16684,MMCF
2000-05,SME,USA-ME,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ME2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maine (MMcf),107,MMCF
2000-05,SMS,USA-MS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Mississippi (MMcf),1314,MMCF
2000-05,SND,USA-ND,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ND2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in North Dakota (MMcf),524,MMCF
2000-05,SIL,USA-IL,EPG0,Natural Gas,VRS,Residential Consumption,N3010IL2,Illinois Natural Gas Residential Consumption (MMcf),15613,MMCF
2000-05,SOH,OHIO,EPG0,Natural Gas,VRS,Residential Consumption,N3010OH2,Ohio Natural Gas Residential Consumption (MMcf),13699,MMCF
2000-05,SAZ,USA-AZ,EPG0,Natural Gas,VRS,Residential Consumption,N3010AZ2,Arizona Natural Gas Residential Consumption (MMcf),1510,MMCF
2000-05,SIA,USA-IA,EPG0,Natural Gas,VRS,Residential Consumption,N3010IA2,Iowa Natural Gas Residential Consumption (MMcf),2655,MMCF
2000-05,SOR,USA-OR,EPG0,Natural Gas,VRS,Residential Consumption,N3010OR2,Oregon Natural Gas Residential Consumption (MMcf),2321,MMCF
2000-05,SFL,FLORIDA,EPG0,Natural Gas,VRS,Residential Consumption,N3010FL2,Florida Natural Gas Residential Consumption (MMcf),967,MMCF
2000-05,SND,USA-ND,EPG0,Natural Gas,VRS,Residential Consumption,N3010ND2,North Dakota Natural Gas Residential Consumption (MMcf),496,MMCF
2000-05,SGA,USA-GA,EPG0,Natural Gas,VRS,Residential Consumption,N3010GA2,Georgia Natural Gas Residential Consumption (MMcf),4818,MMCF
2000-05,SAR,USA-AR,EPG0,Natural Gas,VRS,Residential Consumption,N3010AR2,Arkansas Natural Gas Residential Consumption (MMcf),1558,MMCF
2000-05,SAK,USA-AK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alaska (MMcf),1951,MMCF
2000-05,SWV,USA-WV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in West Virginia (MMcf),1638,MMCF
2000-05,SID,USA-ID,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ID2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Idaho (MMcf),674,MMCF
2000-05,SSC,USA-SC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Carolina (MMcf),1366,MMCF
2000-05,SFL,FLORIDA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020FL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Florida (MMcf),3839,MMCF
2000-05,SOK,USA-OK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oklahoma (MMcf),2399,MMCF
2000-05,SNY,NEW YORK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New York (MMcf),26831,MMCF
2000-05,SDC,USA-DC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the District of Columbia (MMcf),1345,MMCF
2000-05,SAL,USA-AL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alabama (MMcf),1466,MMCF
2000-05,SSD,USA-SD,EPG0,Natural Gas,VRS,Residential Consumption,N3010SD2,South Dakota Natural Gas Residential Consumption (MMcf),573,MMCF
2000-05,SNH,USA-NH,EPG0,Natural Gas,VRS,Residential Consumption,N3010NH2,New Hampshire Natural Gas Residential Consumption (MMcf),432,MMCF
2000-05,SCT,USA-CT,EPG0,Natural Gas,VRS,Residential Consumption,N3010CT2,Connecticut Natural Gas Residential Consumption (MMcf),2226,MMCF
2000-05,SMS,USA-MS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MS2,Mississippi Natural Gas Residential Consumption (MMcf),1195,MMCF
2000-05,SWY,USA-WY,EPG0,Natural Gas,VRS,Residential Consumption,N3010WY2,Wyoming Natural Gas Residential Consumption (MMcf),670,MMCF
2000-05,SUT,USA-UT,EPG0,Natural Gas,VRS,Residential Consumption,N3010UT2,Utah Natural Gas Residential Consumption (MMcf),1809,MMCF
2000-05,STN,USA-TN,EPG0,Natural Gas,VRS,Residential Consumption,N3010TN2,Tennessee Natural Gas Residential Consumption (MMcf),2531,MMCF
2000-05,SCO,COLORADO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CO2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Colorado (MMcf),3411,MMCF
2000-05,SRI,USA-RI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020RI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Rhode Island (MMcf),726,MMCF
2000-05,SCT,USA-CT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Connecticut (MMcf),3303,MMCF
2000-05,SNC,USA-NC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in North Carolina (MMcf),1924,MMCF
2000-05,SVT,USA-VT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Vermont (MMcf),161,MMCF
2000-05,SIN,USA-IN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Indiana (MMcf),3896,MMCF
2000-05,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),180659,MMCF
2000-05,SSC,USA-SC,EPG0,Natural Gas,VRS,Residential Consumption,N3010SC2,South Carolina Natural Gas Residential Consumption (MMcf),1141,MMCF
2000-05,SNC,USA-NC,EPG0,Natural Gas,VRS,Residential Consumption,N3010NC2,North Carolina Natural Gas Residential Consumption (MMcf),2225,MMCF
2000-05,SDC,USA-DC,EPG0,Natural Gas,VRS,Residential Consumption,N3010DC2,District of Columbia Natural Gas Residential Consumption (MMcf),741,MMCF
2000-05,SMA,MASSACHUSETTS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MA2,Massachusetts Natural Gas Residential Consumption (MMcf),7051,MMCF
2000-05,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),1080,MMCF
2000-05,SSD,USA-SD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Dakota (MMcf),521,MMCF
2000-05,SHI,USA-HI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020HI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Hawaii (MMcf),148,MMCF
2000-05,SOR,USA-OR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oregon (MMcf),1812,MMCF
2000-05,SWI,USA-WI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Wisconsin (MMcf),3634,MMCF
2000-05,SNM,USA-NM,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NM2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Mexico (MMcf),1683,MMCF
2000-05,SMA,MASSACHUSETTS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Massachusetts (MMcf),4325,MMCF
2000-05,SMN,MINNESOTA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Minnesota (MMcf),4054,MMCF
2000-05,SRI,USA-RI,EPG0,Natural Gas,VRS,Residential Consumption,N3010RI2,Rhode Island Natural Gas Residential Consumption (MMcf),1279,MMCF
2000-05,SPA,USA-PA,EPG0,Natural Gas,VRS,Residential Consumption,N3010PA2,Pennsylvania Natural Gas Residential Consumption (MMcf),10832,MMCF
2000-05,SKY,USA-KY,EPG0,Natural Gas,VRS,Residential Consumption,N3010KY2,Kentucky Natural Gas Residential Consumption (MMcf),1415,MMCF
2000-05,SWV,USA-WV,EPG0,Natural Gas,VRS,Residential Consumption,N3010WV2,West Virginia Natural Gas Residential Consumption (MMcf),1898,MMCF
2000-05,SWA,WASHINGTON,EPG0,Natural Gas,VRS,Residential Consumption,N3010WA2,Washington Natural Gas Residential Consumption (MMcf),4583,MMCF
2000-05,SWI,USA-WI,EPG0,Natural Gas,VRS,Residential Consumption,N3010WI2,Wisconsin Natural Gas Residential Consumption (MMcf),5027,MMCF
2000-05,SVT,USA-VT,EPG0,Natural Gas,VRS,Residential Consumption,N3010VT2,Vermont Natural Gas Residential Consumption (MMcf),179,MMCF
2000-05,SNY,NEW YORK,EPG0,Natural Gas,VRS,Residential Consumption,N3010NY2,New York Natural Gas Residential Consumption (MMcf),22525,MMCF
2000-05,STX,TEXAS,EPG0,Natural Gas,VRS,Residential Consumption,N3010TX2,Texas Natural Gas Residential Consumption (MMcf),8503,MMCF
2000-05,SNE,USA-NE,EPG0,Natural Gas,VRS,Residential Consumption,N3010NE2,Nebraska Natural Gas Residential Consumption (MMcf),1467,MMCF
2000-05,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),96400,MMCF
2000-05,SIA,USA-IA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Iowa (MMcf),2439,MMCF
2000-05,STX,TEXAS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020TX2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Texas (MMcf),13239,MMCF
2000-05,SGA,USA-GA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020GA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Georgia (MMcf),3788,MMCF
2000-05,SDE,USA-DE,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DE2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Delaware (MMcf),351,MMCF
2000-05,SKS,USA-KS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kansas (MMcf),1751,MMCF
2000-05,SNE,USA-NE,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NE2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Nebraska (MMcf),1539,MMCF
2000-05,SAR,USA-AR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arkansas (MMcf),1655,MMCF
2000-05,SID,USA-ID,EPG0,Natural Gas,VRS,Residential Consumption,N3010ID2,Idaho Natural Gas Residential Consumption (MMcf),909,MMCF
2000-05,SMD,USA-MD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maryland (MMcf),3498,MMCF
2000-05,SMT,USA-MT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Montana (MMcf),736,MMCF
2000-05,SUT,USA-UT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020UT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Utah (MMcf),1240,MMCF
2000-05,SVA,USA-VA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Virginia (MMcf),3561,MMCF
2000-05,SMO,USA-MO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MO2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Missouri (MMcf),3107,MMCF
2000-05,SMI,USA-MI,EPG0,Natural Gas,VRS,Residential Consumption,N3010MI2,Michigan Natural Gas Residential Consumption (MMcf),18600,MMCF
2000-05,SMD,USA-MD,EPG0,Natural Gas,VRS,Residential Consumption,N3010MD2,Maryland Natural Gas Residential Consumption (MMcf),3375,MMCF
2000-05,SNM,USA-NM,EPG0,Natural Gas,VRS,Residential Consumption,N3010NM2,New Mexico Natural Gas Residential Consumption (MMcf),1149,MMCF
2000-05,SNV,USA-NV,EPG0,Natural Gas,VRS,Residential Consumption,N3010NV2,Nevada Natural Gas Residential Consumption (MMcf),1568,MMCF
2000-05,SNJ,USA-NJ,EPG0,Natural Gas,VRS,Residential Consumption,N3010NJ2,New Jersey Natural Gas Residential Consumption (MMcf),11043,MMCF
2000-05,SMO,USA-MO,EPG0,Natural Gas,VRS,Residential Consumption,N3010MO2,Missouri Natural Gas Residential Consumption (MMcf),4869,MMCF
2000-05,SNH,USA-NH,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Hampshire (MMcf),472,MMCF
2000-05,SPA,USA-PA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020PA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Pennsylvania (MMcf),6651,MMCF
2000-05,SOH,OHIO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Ohio (MMcf),8421,MMCF
2000-05,SKY,USA-KY,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kentucky (MMcf),1492,MMCF
2000-05,SWA,WASHINGTON,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Washington (MMcf),3402,MMCF
2000-05,SNJ,USA-NJ,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NJ2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Jersey (MMcf),6049,MMCF
2000-04,SMA,MASSACHUSETTS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Massachusetts (MMcf),5889,MMCF
2000-04,SMI,USA-MI,EPG0,Natural Gas,VRS,Residential Consumption,N3010MI2,Michigan Natural Gas Residential Consumption (MMcf),33067,MMCF
2000-04,SCO,COLORADO,EPG0,Natural Gas,VRS,Residential Consumption,N3010CO2,Colorado Natural Gas Residential Consumption (MMcf),11175,MMCF
2000-04,SWI,USA-WI,EPG0,Natural Gas,VRS,Residential Consumption,N3010WI2,Wisconsin Natural Gas Residential Consumption (MMcf),11201,MMCF
2000-04,SFL,FLORIDA,EPG0,Natural Gas,VRS,Residential Consumption,N3010FL2,Florida Natural Gas Residential Consumption (MMcf),1133,MMCF
2000-04,SND,USA-ND,EPG0,Natural Gas,VRS,Residential Consumption,N3010ND2,North Dakota Natural Gas Residential Consumption (MMcf),916,MMCF
2000-04,SMO,USA-MO,EPG0,Natural Gas,VRS,Residential Consumption,N3010MO2,Missouri Natural Gas Residential Consumption (MMcf),9281,MMCF
2000-04,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),92790,MMCF
2000-04,SCO,COLORADO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CO2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Colorado (MMcf),5699,MMCF
2000-04,SIL,USA-IL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Illinois (MMcf),15395,MMCF
2000-04,SSC,USA-SC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Carolina (MMcf),1656,MMCF
2000-04,SNV,USA-NV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Nevada (MMcf),2003,MMCF
2000-04,SDC,USA-DC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the District of Columbia (MMcf),1716,MMCF
2000-04,SDE,USA-DE,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DE2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Delaware (MMcf),499,MMCF
2000-04,SVA,USA-VA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Virginia (MMcf),5192,MMCF
2000-04,SSD,USA-SD,EPG0,Natural Gas,VRS,Residential Consumption,N3010SD2,South Dakota Natural Gas Residential Consumption (MMcf),1057,MMCF
2000-04,SIL,USA-IL,EPG0,Natural Gas,VRS,Residential Consumption,N3010IL2,Illinois Natural Gas Residential Consumption (MMcf),35412,MMCF
2000-04,SDE,USA-DE,EPG0,Natural Gas,VRS,Residential Consumption,N3010DE2,Delaware Natural Gas Residential Consumption (MMcf),985,MMCF
2000-04,SKS,USA-KS,EPG0,Natural Gas,VRS,Residential Consumption,N3010KS2,Kansas Natural Gas Residential Consumption (MMcf),5744,MMCF
2000-04,SWI,USA-WI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Wisconsin (MMcf),6336,MMCF
2000-04,SCA,CALIFORNIA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in California (MMcf),20237,MMCF
2000-04,SNY,NEW YORK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New York (MMcf),30999,MMCF
2000-04,SWY,USA-WY,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Wyoming (MMcf),895,MMCF
2000-04,SMN,MINNESOTA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Minnesota (MMcf),7580,MMCF
2000-04,SAR,USA-AR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arkansas (MMcf),1426,MMCF
2000-04,SPA,USA-PA,EPG0,Natural Gas,VRS,Residential Consumption,N3010PA2,Pennsylvania Natural Gas Residential Consumption (MMcf),22060,MMCF
2000-04,SAZ,USA-AZ,EPG0,Natural Gas,VRS,Residential Consumption,N3010AZ2,Arizona Natural Gas Residential Consumption (MMcf),2663,MMCF
2000-04,SMT,USA-MT,EPG0,Natural Gas,VRS,Residential Consumption,N3010MT2,Montana Natural Gas Residential Consumption (MMcf),1559,MMCF
2000-04,SOK,USA-OK,EPG0,Natural Gas,VRS,Residential Consumption,N3010OK2,Oklahoma Natural Gas Residential Consumption (MMcf),5208,MMCF
2000-04,SMN,MINNESOTA,EPG0,Natural Gas,VRS,Residential Consumption,N3010MN2,Minnesota Natural Gas Residential Consumption (MMcf),9668,MMCF
2000-04,SNE,USA-NE,EPG0,Natural Gas,VRS,Residential Consumption,N3010NE2,Nebraska Natural Gas Residential Consumption (MMcf),4561,MMCF
2000-04,SWV,USA-WV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in West Virginia (MMcf),2033,MMCF
2000-04,SOR,USA-OR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oregon (MMcf),2380,MMCF
2000-04,SMS,USA-MS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Mississippi (MMcf),1590,MMCF
2000-04,SOK,USA-OK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Oklahoma (MMcf),3358,MMCF
2000-04,SKS,USA-KS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kansas (MMcf),3039,MMCF
2000-04,SLA,USA-LA,EPG0,Natural Gas,VRS,Residential Consumption,N3010LA2,Louisiana Natural Gas Residential Consumption (MMcf),3702,MMCF
2000-04,SKY,USA-KY,EPG0,Natural Gas,VRS,Residential Consumption,N3010KY2,Kentucky Natural Gas Residential Consumption (MMcf),4108,MMCF
2000-04,SME,USA-ME,EPG0,Natural Gas,VRS,Residential Consumption,N3010ME2,Maine Natural Gas Residential Consumption (MMcf),89,MMCF
2000-04,SVT,USA-VT,EPG0,Natural Gas,VRS,Residential Consumption,N3010VT2,Vermont Natural Gas Residential Consumption (MMcf),268,MMCF
2000-04,SGA,USA-GA,EPG0,Natural Gas,VRS,Residential Consumption,N3010GA2,Georgia Natural Gas Residential Consumption (MMcf),8441,MMCF
2000-04,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),400886,MMCF
2000-04,SAL,USA-AL,EPG0,Natural Gas,VRS,Residential Consumption,N3010AL2,Alabama Natural Gas Residential Consumption (MMcf),3471,MMCF
2000-04,SSD,USA-SD,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SD2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Dakota (MMcf),714,MMCF
2000-04,SNH,USA-NH,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in New Hampshire (MMcf),707,MMCF
2000-04,SLA,USA-LA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020LA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Louisiana (MMcf),2131,MMCF
2000-04,SCT,USA-CT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Connecticut (MMcf),3741,MMCF
2000-04,SMT,USA-MT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Montana (MMcf),1098,MMCF
