period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2004-05,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.12,$/MCF
2004-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.63,$/MCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.21,$/MCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),61916,MMCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),325105,MMCF
2004-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.57,$/MCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.15,$/MCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),90982,MMCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),348992,MMCF
2004-03,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.35,$/MCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),69805,MMCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.71,$/MCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),345930,MMCF
2004-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.67,$/MCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.98,$/MCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),373195,MMCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.02,$/MCF
2004-01,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),67024,MMCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),368685,MMCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),86431,MMCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.98,$/MCF
2004-11,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.17,$/MCF
2004-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.38,$/MCF
2004-10,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),335533,MMCF
2004-10,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),61174,MMCF
2004-10,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.77,$/MCF
2004-09,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),74439,MMCF
2004-09,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.96,$/MCF
2004-09,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.47,$/MCF
2004-09,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),344621,MMCF
2004-08,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.62,$/MCF
2004-08,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),67491,MMCF
2004-08,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.86,$/MCF
2004-08,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),360244,MMCF
2004-07,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),374651,MMCF
2004-07,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.75,$/MCF
2004-07,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),67031,MMCF
2004-07,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.09,$/MCF
2005-05,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),333997,MMCF
2005-05,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.75,$/MCF
2005-05,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),58944,MMCF
2005-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.58,$/MCF
2005-04,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),55538,MMCF
2005-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.06,$/MCF
2005-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.92,$/MCF
2005-04,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),326147,MMCF
2005-03,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),379650,MMCF
2005-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.24,$/MCF
2005-03,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.59,$/MCF
2005-03,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),96220,MMCF
2005-02,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),356495,MMCF
2005-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.14,$/MCF
2005-02,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.21,$/MCF
2005-02,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),89576,MMCF
2005-01,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),405016,MMCF
2005-01,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.2,$/MCF
2005-01,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),91395,MMCF
2005-01,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.3,$/MCF
2005-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),11.31,$/MCF
2005-11,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),10.34,$/MCF
2005-11,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),44964,MMCF
2005-11,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),359387,MMCF
2005-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),11.99,$/MCF
2005-10,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),11.06,$/MCF
2005-10,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),366305,MMCF
2005-10,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),41025,MMCF
2005-09,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),345907,MMCF
2005-09,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),9.71,$/MCF
2005-09,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),43824,MMCF
2005-09,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),9.96,$/MCF
2005-08,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),51987,MMCF
2005-08,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.5,$/MCF
2005-08,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.93,$/MCF
2005-08,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),351805,MMCF
2005-07,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),55048,MMCF
2005-07,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.82,$/MCF
2005-07,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.09,$/MCF
2005-07,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),386093,MMCF
2006-05,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.5,$/MCF
2006-05,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),350535,MMCF
2006-05,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),62557,MMCF
2006-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.53,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.73,$/MCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),332248,MMCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),45181,MMCF
2006-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.72,$/MCF
2006-03,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),348293,MMCF
2006-03,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.79,$/MCF
2006-03,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),69434,MMCF
2006-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7,$/MCF
2006-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.96,$/MCF
2006-02,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),58766,MMCF
2006-02,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),321045,MMCF
2006-02,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.71,$/MCF
2006-01,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),360316,MMCF
2006-01,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),9.52,$/MCF
2006-01,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),55600,MMCF
2006-01,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),10.11,$/MCF
2006-11,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),339118,MMCF
2006-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.24,$/MCF
2006-11,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),69688,MMCF
2006-11,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.21,$/MCF
2006-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),4.88,$/MCF
2006-10,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),334016,MMCF
2006-10,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),58904,MMCF
2006-10,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.06,$/MCF
2006-09,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),333514,MMCF
2006-09,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.83,$/MCF
2006-09,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.9,$/MCF
2006-09,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),52583,MMCF
2006-08,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),54739,MMCF
2006-08,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.98,$/MCF
2006-08,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.74,$/MCF
2006-08,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),364972,MMCF
2006-07,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),58874,MMCF
2006-07,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),370925,MMCF
2006-07,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.95,$/MCF
2006-07,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.02,$/MCF
2007-05,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),62477,MMCF
2007-05,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.47,$/MCF
2007-05,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),380213,MMCF
2007-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.45,$/MCF
2007-04,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),386837,MMCF
2007-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.24,$/MCF
2007-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.41,$/MCF
2007-04,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),50736,MMCF
2007-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.45,$/MCF
2007-03,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.33,$/MCF
2007-03,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),77036,MMCF
2007-03,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),401779,MMCF
2007-02,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),372874,MMCF
2007-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.39,$/MCF
2007-02,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.35,$/MCF
2007-02,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),56539,MMCF
2007-01,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),393140,MMCF
2007-01,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.58,$/MCF
2007-01,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.5,$/MCF
2007-01,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),69221,MMCF
2007-11,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),7.21,$/MCF
2007-11,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),340607,MMCF
2007-11,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),7.05,$/MCF
2007-11,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),86458,MMCF
2007-10,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.35,$/MCF
2007-10,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),347224,MMCF
2007-10,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),63576,MMCF
2007-10,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.61,$/MCF
2007-09,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),5.49,$/MCF
2007-09,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),65077,MMCF
2007-09,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),5.83,$/MCF
2007-09,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),361383,MMCF
2007-08,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),61870,MMCF
2007-08,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6,$/MCF
2007-08,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.1,$/MCF
2007-08,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),426534,MMCF
2007-07,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),418576,MMCF
2007-07,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),70660,MMCF
2007-07,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),6.47,$/MCF
2007-07,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),6.56,$/MCF
2008-05,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),10.93,$/MCF
2008-05,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),297154,MMCF
2008-05,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),10.8,$/MCF
2008-05,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),68981,MMCF
2008-04,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),322122,MMCF
2008-04,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),9.61,$/MCF
2008-04,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),74343,MMCF
2008-04,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),9.94,$/MCF
2008-03,NUS-Z00,U.S.,EPG0,Natural Gas,PEX,Exports (Price),N9130US3,Price of U.S. Natural Gas Exports (Dollars per Thousand Cubic Feet),9.33,$/MCF
2008-03,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),100351,MMCF
2008-03,NUS-Z00,U.S.,EPG0,Natural Gas,IM0,Imports,N9100US2,U.S. Natural Gas Imports (MMcf),366810,MMCF
2008-03,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),9.03,$/MCF
2008-02,NUS-Z00,U.S.,EPG0,Natural Gas,EEX,Exports,N9130US2,U.S. Natural Gas Exports (MMcf),99374,MMCF
2008-02,NUS-Z00,U.S.,EPG0,Natural Gas,PM0,Imports Price,N9100US3,Price of U.S. Natural Gas Imports (Dollars per Thousand Cubic Feet),8.34,$/MCF
